Date,Open,High,Low,Close,Adj Close,Volume
2016-11-14,114.75,115.9000015258789,110.68000030517578,113.37999725341797,113.37999725341797,9932400
2016-11-15,114.55000305175781,116.41000366210938,113.08999633789062,113.58999633789062,113.58999633789062,7445100
2016-11-16,112.95999908447266,116.12000274658203,111.80999755859375,115.19000244140625,115.19000244140625,5933700
2016-11-17,115.12999725341797,116.80999755859375,113.55999755859375,115.02999877929688,115.02999877929688,6232700
2016-11-18,115.7300033569336,116.41999816894531,113.51000213623047,115.20999908447266,115.20999908447266,6746800
2016-11-21,116.19999694824219,118.72000122070312,116.19000244140625,117.95999908447266,117.95999908447266,7064500
2016-11-22,118.31999969482422,119.45999908447266,116.9800033569336,118.04000091552734,118.04000091552734,7007200
2016-11-23,117.76000213623047,118.88999938964844,117.30999755859375,117.69000244140625,117.69000244140625,4521300
2016-11-25,117.63999938964844,118.38999938964844,117.18000030517578,117.41000366210938,117.41000366210938,1616300
2016-11-28,117.05000305175781,117.62000274658203,115.70999908447266,116.93000030517578,116.93000030517578,5278900
2016-11-29,117.30000305175781,119.18000030517578,117.12999725341797,117.51000213623047,117.51000213623047,7082300
2016-11-30,119.0,120.37000274658203,116.38999938964844,117.0,117.0,7715100
2016-12-01,117.5199966430664,118.68000030517578,113.94999694824219,117.22000122070312,117.22000122070312,8636900
2016-12-02,116.75,120.9800033569336,116.75,120.80999755859375,120.80999755859375,8953600
2016-12-05,120.7300033569336,120.75,118.4000015258789,119.16000366210938,119.16000366210938,7626300
2016-12-06,120.0999984741211,124.79000091552734,119.41999816894531,124.56999969482422,124.56999969482422,11513200
2016-12-07,124.4800033569336,125.75,123.25,125.38999938964844,125.38999938964844,8204700
2016-12-08,125.4000015258789,126.3499984741211,122.16000366210938,123.23999786376953,123.23999786376953,8987700
2016-12-09,123.77999877929688,124.30000305175781,121.7300033569336,122.87999725341797,122.87999725341797,4700800
2016-12-12,122.83999633789062,124.02999877929688,122.30000305175781,122.83000183105469,122.83000183105469,3917600
2016-12-13,123.51000213623047,125.08999633789062,122.77999877929688,123.77999877929688,123.77999877929688,5564500
2016-12-14,123.43000030517578,124.4000015258789,122.5,123.44000244140625,123.44000244140625,6110300
2016-12-15,123.44000244140625,127.43000030517578,122.94999694824219,125.0,125.0,7376200
2016-12-16,126.38999938964844,126.68000030517578,124.01000213623047,124.22000122070312,124.22000122070312,7868000
2016-12-19,124.30000305175781,126.44000244140625,122.87000274658203,125.44999694824219,125.44999694824219,4867300
2016-12-20,125.45999908447266,126.30000305175781,124.63999938964844,125.12000274658203,125.12000274658203,3937800
2016-12-21,125.52999877929688,127.73999786376953,125.0,126.5,126.5,6514800
2016-12-22,126.83999633789062,127.5,125.18000030517578,125.58000183105469,125.58000183105469,4160700
2016-12-23,125.61000061035156,126.27999877929688,125.08000183105469,125.58999633789062,125.58999633789062,2010400
2016-12-27,126.23999786376953,129.0500030517578,125.69999694824219,128.35000610351562,128.35000610351562,5288200
2016-12-28,129.07000732421875,129.07000732421875,125.76000213623047,125.88999938964844,125.88999938964844,4389200
2016-12-29,125.94999694824219,126.13999938964844,124.19999694824219,125.33000183105469,125.33000183105469,3445100
2016-12-30,126.23999786376953,126.56999969482422,123.5999984741211,123.80000305175781,123.80000305175781,4455400
2017-01-03,124.95999908447266,128.19000244140625,124.30999755859375,127.48999786376953,127.48999786376953,9437900
2017-01-04,127.48999786376953,130.1699981689453,126.55000305175781,129.41000366210938,129.41000366210938,7843600
2017-01-05,129.22000122070312,132.75,128.89999389648438,131.80999755859375,131.80999755859375,10185500
2017-01-06,132.0800018310547,133.8800048828125,129.80999755859375,131.07000732421875,131.07000732421875,10657900
2017-01-09,131.47999572753906,131.99000549316406,129.88999938964844,130.9499969482422,130.9499969482422,5771800
2017-01-10,131.27000427246094,132.22000122070312,129.2899932861328,129.88999938964844,129.88999938964844,5985800
2017-01-11,130.91000366210938,131.5,129.25,130.5,130.5,5615100
2017-01-12,130.6300048828125,130.85000610351562,128.5,129.17999267578125,129.17999267578125,5388900
2017-01-13,131.14999389648438,133.92999267578125,130.5800018310547,133.6999969482422,133.6999969482422,10515000
2017-01-17,135.0399932861328,135.39999389648438,132.08999633789062,132.88999938964844,132.88999938964844,12220200
2017-01-18,133.2100067138672,133.64999389648438,131.05999755859375,133.25999450683594,133.25999450683594,16168600
2017-01-19,142.00999450683594,143.4600067138672,138.25,138.41000366210938,138.41000366210938,23203400
2017-01-20,139.36000061035156,140.7899932861328,137.66000366210938,138.60000610351562,138.60000610351562,9497400
2017-01-23,138.64999389648438,139.49000549316406,137.30999755859375,137.38999938964844,137.38999938964844,7433900
2017-01-24,138.11000061035156,140.92999267578125,137.02999877929688,140.11000061035156,140.11000061035156,7754700
2017-01-25,140.8000030517578,141.38999938964844,139.0500030517578,139.52000427246094,139.52000427246094,7238100
2017-01-26,140.4499969482422,141.2100067138672,138.50999450683594,138.9600067138672,138.9600067138672,6038300
2017-01-27,139.4600067138672,142.49000549316406,139.0,142.4499969482422,142.4499969482422,8323900
2017-01-30,141.77000427246094,141.97000122070312,138.8000030517578,141.22000122070312,141.22000122070312,8122500
2017-01-31,140.5500030517578,141.8300018310547,139.6999969482422,140.7100067138672,140.7100067138672,4411600
2017-02-01,141.1999969482422,142.41000366210938,139.3000030517578,140.77999877929688,140.77999877929688,6033400
2017-02-02,140.61000061035156,141.0399932861328,139.0500030517578,139.1999969482422,139.1999969482422,3462400
2017-02-03,139.50999450683594,140.63999938964844,139.10000610351562,140.25,140.25,3512600
2017-02-06,140.0,141.0,139.16000366210938,140.97000122070312,140.97000122070312,3552100
2017-02-07,141.49000549316406,144.27999877929688,141.0500030517578,144.0,144.0,8573500
2017-02-08,143.57000732421875,145.07000732421875,142.55999755859375,144.74000549316406,144.74000549316406,6887100
2017-02-09,144.97999572753906,145.08999633789062,143.5800018310547,144.13999938964844,144.13999938964844,4555100
2017-02-10,144.67999267578125,145.3000030517578,143.97000122070312,144.82000732421875,144.82000732421875,6171900
2017-02-13,145.19000244140625,145.9499969482422,143.0500030517578,143.1999969482422,143.1999969482422,4790400
2017-02-14,143.1999969482422,144.11000061035156,140.0500030517578,140.82000732421875,140.82000732421875,8367800
2017-02-15,140.72000122070312,142.42999267578125,140.50999450683594,142.27000427246094,142.27000427246094,5309100
2017-02-16,142.4199981689453,142.44000244140625,141.07000732421875,142.00999450683594,142.00999450683594,2847500
2017-02-17,141.75,142.89999389648438,141.27000427246094,142.22000122070312,142.22000122070312,4588100
2017-02-21,142.99000549316406,143.3800048828125,141.80999755859375,142.60000610351562,142.60000610351562,3571500
2017-02-22,142.9199981689453,144.0,142.1699981689453,143.86000061035156,143.86000061035156,3482000
2017-02-23,144.4499969482422,144.49000549316406,141.52000427246094,142.77999877929688,142.77999877929688,4668000
2017-02-24,141.8800048828125,143.55999755859375,141.5500030517578,143.25,143.25,3302700
2017-02-27,143.1199951171875,143.9199981689453,142.3800048828125,143.41000366210938,143.41000366210938,3907400
2017-02-28,143.3000030517578,143.57000732421875,141.85000610351562,142.1300048828125,142.1300048828125,3862200
2017-03-01,142.83999633789062,143.25999450683594,142.10000610351562,142.64999389648438,142.64999389648438,4170600
2017-03-02,142.14999389648438,142.6999969482422,139.08999633789062,139.52999877929688,139.52999877929688,6119900
2017-03-03,139.69000244140625,140.91000366210938,138.25999450683594,139.13999938964844,139.13999938964844,5399800
2017-03-06,141.0,142.83999633789062,140.5399932861328,141.94000244140625,141.94000244140625,7116100
2017-03-07,141.99000549316406,142.39999389648438,140.3800048828125,141.42999267578125,141.42999267578125,4241000
2017-03-08,141.47000122070312,142.05999755859375,139.77000427246094,140.32000732421875,140.32000732421875,4085500
2017-03-09,140.0399932861328,141.24000549316406,139.74000549316406,140.52999877929688,140.52999877929688,2652700
2017-03-10,141.38999938964844,141.8000030517578,140.27999877929688,140.88999938964844,140.88999938964844,3318500
2017-03-13,140.89999389648438,143.7100067138672,140.32000732421875,143.52000427246094,143.52000427246094,4922400
2017-03-14,142.9499969482422,143.30999755859375,141.6999969482422,143.19000244140625,143.19000244140625,4660300
2017-03-15,144.1999969482422,145.52000427246094,143.22999572753906,145.25,145.25,5987200
2017-03-16,145.5,146.5,144.22000122070312,144.38999938964844,144.38999938964844,5286500
2017-03-17,144.0500030517578,145.75999450683594,143.39999389648438,145.11000061035156,145.11000061035156,6281300
2017-03-20,145.4499969482422,146.25,144.5800018310547,145.8300018310547,145.8300018310547,3421000
2017-03-21,146.75,147.6999969482422,142.10000610351562,142.4199981689453,142.4199981689453,7669800
2017-03-22,142.5399932861328,143.8000030517578,140.75999450683594,142.64999389648438,142.64999389648438,6486900
2017-03-23,142.13999938964844,142.88999938964844,141.25999450683594,141.83999633789062,141.83999633789062,3712600
2017-03-24,142.36000061035156,142.8000030517578,141.5800018310547,142.02000427246094,142.02000427246094,3546600
2017-03-27,140.8300018310547,144.38999938964844,140.0,144.05999755859375,144.05999755859375,4771700
2017-03-28,144.10000610351562,146.11000061035156,143.9199981689453,145.1699981689453,145.1699981689453,4638000
2017-03-29,145.5,147.17999267578125,144.91000366210938,146.47000122070312,146.47000122070312,3855000
2017-03-30,146.80999755859375,148.2899932861328,146.52999877929688,148.05999755859375,148.05999755859375,4461100
2017-03-31,148.0,148.22999572753906,147.3300018310547,147.80999755859375,147.80999755859375,3888200
2017-04-03,146.6999969482422,148.00999450683594,145.74000549316406,146.9199981689453,146.9199981689453,4609300
2017-04-04,146.83999633789062,147.08999633789062,144.88999938964844,145.5,145.5,4368900
2017-04-05,146.19000244140625,146.25,143.25999450683594,143.6199951171875,143.6199951171875,4607600
2017-04-06,144.0,144.13999938964844,143.00999450683594,143.74000549316406,143.74000549316406,3312400
2017-04-07,143.7899932861328,143.88999938964844,142.7100067138672,143.11000061035156,143.11000061035156,3040500
2017-04-10,143.0399932861328,144.64999389648438,141.2100067138672,143.85000610351562,143.85000610351562,5807400
2017-04-11,144.27999877929688,144.5399932861328,141.97999572753906,144.35000610351562,144.35000610351562,4621500
2017-04-12,144.85000610351562,145.74000549316406,143.5500030517578,143.8300018310547,143.8300018310547,4387000
2017-04-13,144.25,144.5500030517578,142.75999450683594,142.9199981689453,142.9199981689453,3685800
2017-04-17,144.42999267578125,147.32000732421875,144.42999267578125,147.25,147.25,16364700
2017-04-18,147.33999633789062,147.39999389648438,140.0,143.36000061035156,143.36000061035156,19671000
2017-04-19,143.3699951171875,144.0,138.66000366210938,139.75999450683594,139.75999450683594,12395100
2017-04-20,140.3000030517578,141.8000030517578,139.27000427246094,141.17999267578125,141.17999267578125,7248200
2017-04-21,141.38999938964844,143.02999877929688,140.89999389648438,142.8699951171875,142.8699951171875,6824800
2017-04-24,143.61000061035156,144.5,143.39999389648438,143.8300018310547,143.8300018310547,4800900
2017-04-25,147.4600067138672,153.52000427246094,146.22000122070312,152.16000366210938,152.16000366210938,20674200
2017-04-26,151.52999877929688,152.14999389648438,148.89999389648438,150.1699981689453,150.1699981689453,9274100
2017-04-27,150.60000610351562,153.49000549316406,149.3000030517578,153.0800018310547,153.0800018310547,7719400
2017-04-28,152.7100067138672,152.97000122070312,150.94000244140625,152.1999969482422,152.1999969482422,6366200
2017-05-01,151.91000366210938,157.6999969482422,151.61000061035156,155.35000610351562,155.35000610351562,9031600
2017-05-02,155.75999450683594,156.5,154.61000061035156,156.4499969482422,156.4499969482422,5384800
2017-05-03,156.2899932861328,156.5399932861328,154.8800048828125,155.58999633789062,155.58999633789062,3931200
2017-05-04,155.58999633789062,157.89999389648438,154.5500030517578,157.25,157.25,5582300
2017-05-05,158.5500030517578,158.58999633789062,155.89999389648438,156.60000610351562,156.60000610351562,5341700
2017-05-08,156.5500030517578,157.63999938964844,155.3000030517578,156.3800048828125,156.3800048828125,4818800
2017-05-09,156.10000610351562,157.85000610351562,155.97000122070312,157.4600067138672,157.4600067138672,3911000
2017-05-10,157.82000732421875,161.10000610351562,156.55999755859375,160.27999877929688,160.27999877929688,6869900
2017-05-11,160.3300018310547,160.52000427246094,157.5500030517578,158.5399932861328,158.5399932861328,5677400
2017-05-12,159.11000061035156,160.83999633789062,158.50999450683594,160.80999755859375,160.80999755859375,5092900
2017-05-15,160.25,161.77999877929688,159.75999450683594,160.02000427246094,160.02000427246094,4972000
2017-05-16,160.5,161.17999267578125,159.3300018310547,159.41000366210938,159.41000366210938,3464900
2017-05-17,158.08999633789062,158.77999877929688,153.0,153.1999969482422,153.1999969482422,8184500
2017-05-18,153.61000061035156,156.88999938964844,153.24000549316406,155.6999969482422,155.6999969482422,6802700
2017-05-19,156.14999389648438,158.0500030517578,155.91000366210938,157.02000427246094,157.02000427246094,4091500
2017-05-22,157.86000061035156,158.60000610351562,156.42999267578125,157.16000366210938,157.16000366210938,3744100
2017-05-23,157.75,158.30999755859375,156.8000030517578,157.9499969482422,157.9499969482422,3370900
2017-05-24,158.35000610351562,158.47999572753906,157.1699981689453,157.75,157.75,2970800
2017-05-25,161.0,164.10000610351562,160.5500030517578,163.0500030517578,163.0500030517578,8561000
2017-05-26,162.83999633789062,163.0500030517578,161.1199951171875,162.42999267578125,162.42999267578125,4834300
2017-05-30,163.60000610351562,164.75,162.7100067138672,163.22000122070312,163.22000122070312,4828600
2017-05-31,163.61000061035156,164.0,160.74000549316406,163.07000732421875,163.07000732421875,5328900
2017-06-01,163.52000427246094,163.92999267578125,161.6999969482422,162.99000549316406,162.99000549316406,3896300
2017-06-02,163.4199981689453,165.36000061035156,162.8000030517578,165.17999267578125,165.17999267578125,4259100
2017-06-05,165.49000549316406,165.5,163.42999267578125,165.05999755859375,165.05999755859375,3875200
2017-06-06,164.9499969482422,166.82000732421875,164.50999450683594,165.1699981689453,165.1699981689453,4382100
2017-06-07,165.60000610351562,166.39999389648438,164.41000366210938,165.61000061035156,165.61000061035156,3353100
2017-06-08,166.1199951171875,166.8699951171875,164.83999633789062,165.8800048828125,165.8800048828125,3719100
2017-06-09,166.27000427246094,166.27000427246094,154.5,158.02999877929688,158.02999877929688,10292000
2017-06-12,155.3000030517578,155.52999877929688,148.30999755859375,151.44000244140625,151.44000244140625,14114500
2017-06-13,154.3800048828125,155.67999267578125,150.1300048828125,152.72000122070312,152.72000122070312,8484700
2017-06-14,154.33999633789062,155.6199951171875,150.27999877929688,152.1999969482422,152.1999969482422,6461800
2017-06-15,149.44000244140625,152.55999755859375,147.3000030517578,151.75999450683594,151.75999450683594,7319700
2017-06-16,151.4499969482422,153.52999877929688,150.38999938964844,152.3800048828125,152.3800048828125,6909700
2017-06-19,154.2899932861328,155.5800018310547,152.41000366210938,153.39999389648438,153.39999389648438,6544300
2017-06-20,153.67999267578125,154.5,151.39999389648438,152.0500030517578,152.0500030517578,4878700
2017-06-21,152.5,155.3800048828125,152.25999450683594,155.02999877929688,155.02999877929688,5803400
2017-06-22,155.1300048828125,155.1999969482422,153.6999969482422,154.88999938964844,154.88999938964844,3769200
2017-06-23,155.00999450683594,158.19000244140625,153.75999450683594,158.02000427246094,158.02000427246094,6250800
2017-06-26,158.77999877929688,159.97000122070312,156.55999755859375,157.5,157.5,6016000
2017-06-27,156.6199951171875,156.97999572753906,150.72000122070312,151.02999877929688,151.02999877929688,7424300
2017-06-28,151.63999938964844,154.1999969482422,150.1199951171875,153.41000366210938,153.41000366210938,5589900
2017-06-29,152.82000732421875,152.82000732421875,148.0,150.08999633789062,150.08999633789062,7142500
2017-06-30,149.75999450683594,150.7100067138672,148.4199981689453,149.41000366210938,149.41000366210938,5213300
2017-07-03,149.8000030517578,150.4499969482422,145.8000030517578,146.1699981689453,146.1699981689453,3908200
2017-07-05,146.5800018310547,148.25999450683594,145.5800018310547,147.61000061035156,147.61000061035156,4627800
2017-07-06,146.1300048828125,147.27000427246094,144.25,146.25,146.25,5486500
2017-07-07,146.64999389648438,150.75,146.64999389648438,150.17999267578125,150.17999267578125,5561300
2017-07-10,150.33999633789062,153.22999572753906,149.64999389648438,152.6699981689453,152.6699981689453,5360600
2017-07-11,152.3699951171875,155.22999572753906,151.5500030517578,154.3300018310547,154.3300018310547,4898600
2017-07-12,155.77000427246094,158.8000030517578,155.77000427246094,158.75,158.75,8481800
2017-07-13,158.50999450683594,160.1300048828125,156.97999572753906,158.2100067138672,158.2100067138672,6700100
2017-07-14,159.3000030517578,161.35000610351562,157.97000122070312,161.1199951171875,161.1199951171875,5549200
2017-07-17,162.91000366210938,163.5500030517578,160.02000427246094,161.6999969482422,161.6999969482422,17496700
2017-07-18,176.1199951171875,185.0,174.24000549316406,183.60000610351562,183.60000610351562,41587400
2017-07-19,182.97000122070312,187.1699981689453,181.75,183.86000061035156,183.86000061035156,17344300
2017-07-20,183.83999633789062,185.9199981689453,182.6999969482422,183.60000610351562,183.60000610351562,7907200
2017-07-21,182.72000122070312,191.5,182.7100067138672,188.5399932861328,188.5399932861328,9277400
2017-07-24,188.69000244140625,190.25,187.00999450683594,187.91000366210938,187.91000366210938,8797300
2017-07-25,187.7899932861328,188.66000366210938,185.80999755859375,186.97000122070312,186.97000122070312,5374500
2017-07-26,187.6999969482422,189.6999969482422,187.50999450683594,189.0800018310547,189.0800018310547,4479300
2017-07-27,189.88999938964844,190.0,179.3800048828125,182.67999267578125,182.67999267578125,11221000
2017-07-28,182.0,185.02999877929688,181.17999267578125,184.0399932861328,184.0399932861328,6201900
2017-07-31,184.25999450683594,184.97000122070312,180.64999389648438,181.66000366210938,181.66000366210938,4883600
2017-08-01,182.49000549316406,184.6199951171875,181.42999267578125,182.02999877929688,182.02999877929688,5112700
2017-08-02,182.22000122070312,182.57000732421875,177.80999755859375,180.74000549316406,180.74000549316406,5771300
2017-08-03,180.52999877929688,181.22000122070312,178.02000427246094,179.22999572753906,179.22999572753906,4627700
2017-08-04,179.60000610351562,181.0,178.5,180.27000427246094,180.27000427246094,4491100
2017-08-07,181.0,182.27000427246094,179.10000610351562,181.3300018310547,181.3300018310547,4609800
2017-08-08,181.3699951171875,181.91000366210938,177.4499969482422,178.36000061035156,178.36000061035156,6104000
2017-08-09,171.42999267578125,175.9600067138672,170.00999450683594,175.77999877929688,175.77999877929688,9670500
2017-08-10,174.02999877929688,174.4499969482422,167.60000610351562,169.13999938964844,169.13999938964844,9693100
2017-08-11,169.86000061035156,172.5800018310547,169.0,171.39999389648438,171.39999389648438,5022300
2017-08-14,169.8000030517578,172.4499969482422,168.8000030517578,171.0,171.0,7468400
2017-08-15,171.52999877929688,171.8800048828125,168.25,168.5,168.5,5656100
2017-08-16,167.5,170.5,166.25,169.97999572753906,169.97999572753906,7013600
2017-08-17,169.22999572753906,170.5800018310547,165.72000122070312,166.08999633789062,166.08999633789062,5229200
2017-08-18,165.9499969482422,169.97000122070312,165.8000030517578,166.5399932861328,166.5399932861328,7385700
2017-08-21,166.91000366210938,168.99000549316406,164.22999572753906,166.75999450683594,166.75999450683594,6480700
2017-08-22,167.75999450683594,169.92999267578125,167.0399932861328,169.33999633789062,169.33999633789062,4886300
2017-08-23,168.35000610351562,169.63999938964844,166.6999969482422,169.05999755859375,169.05999755859375,4632300
2017-08-24,169.86000061035156,171.24000549316406,166.14999389648438,168.1300048828125,168.1300048828125,5361700
2017-08-25,168.5800018310547,168.75,165.5,165.9499969482422,165.9499969482422,4064000
2017-08-28,166.42999267578125,168.6699981689453,165.60000610351562,167.1199951171875,167.1199951171875,3657300
2017-08-29,165.0,169.67999267578125,164.72999572753906,168.80999755859375,168.80999755859375,4620900
2017-08-30,169.5,174.85000610351562,169.3699951171875,174.69000244140625,174.69000244140625,8034700
2017-08-31,175.4499969482422,176.24000549316406,173.86000061035156,174.7100067138672,174.7100067138672,6941000
2017-09-01,175.5500030517578,176.47999572753906,173.9199981689453,174.74000549316406,174.74000549316406,3813000
2017-09-05,173.39999389648438,175.8800048828125,172.44000244140625,174.52000427246094,174.52000427246094,4589500
2017-09-06,175.25,179.4600067138672,173.72999572753906,179.25,179.25,8742600
2017-09-07,178.8000030517578,180.35000610351562,177.10000610351562,179.0,179.0,6036100
2017-09-08,178.4499969482422,180.38999938964844,176.25,176.4199981689453,176.4199981689453,4590800
2017-09-11,178.10000610351562,182.47000122070312,178.02999877929688,181.74000549316406,181.74000549316406,5979400
2017-09-12,182.5500030517578,185.3300018310547,180.63999938964844,185.14999389648438,185.14999389648438,6689600
2017-09-13,184.07000732421875,184.5,182.5500030517578,183.63999938964844,183.63999938964844,4320300
2017-09-14,183.25,185.2899932861328,182.07000732421875,182.6300048828125,182.6300048828125,4510700
2017-09-15,182.72999572753906,184.92999267578125,181.42999267578125,182.35000610351562,182.35000610351562,5591700
2017-09-18,183.61000061035156,185.4499969482422,182.72999572753906,184.6199951171875,184.6199951171875,5359600
2017-09-19,184.97999572753906,186.22999572753906,184.1699981689453,185.67999267578125,185.67999267578125,4982100
2017-09-20,186.10000610351562,186.5,183.1999969482422,185.50999450683594,185.50999450683594,4625000
2017-09-21,185.82000732421875,189.9499969482422,184.50999450683594,188.77999877929688,188.77999877929688,7148100
2017-09-22,188.39999389648438,189.85000610351562,186.38999938964844,187.35000610351562,187.35000610351562,5464300
2017-09-25,186.4600067138672,186.5500030517578,177.6999969482422,178.5500030517578,178.5500030517578,9367200
2017-09-26,180.6999969482422,180.9499969482422,176.5500030517578,179.3800048828125,179.3800048828125,5602500
2017-09-27,181.00999450683594,183.33999633789062,180.6999969482422,181.97000122070312,181.97000122070312,5710500
2017-09-28,181.25,181.9499969482422,179.36000061035156,180.6999969482422,180.6999969482422,4077000
2017-09-29,180.72999572753906,182.89999389648438,180.64999389648438,181.35000610351562,181.35000610351562,4227900
2017-10-02,182.11000061035156,182.8000030517578,176.5800018310547,177.00999450683594,177.00999450683594,7342000
2017-10-03,177.64999389648438,179.6999969482422,177.5500030517578,179.19000244140625,179.19000244140625,3956900
2017-10-04,181.41000366210938,186.6999969482422,181.25,184.4499969482422,184.4499969482422,9235900
2017-10-05,185.64999389648438,194.49000549316406,184.49000549316406,194.38999938964844,194.38999938964844,19412700
2017-10-06,194.3000030517578,198.9199981689453,192.0500030517578,198.02000427246094,198.02000427246094,15348400
2017-10-09,199.10000610351562,199.39999389648438,196.55999755859375,196.8699951171875,196.8699951171875,6971700
2017-10-10,197.85000610351562,198.3000030517578,192.10000610351562,195.0800018310547,195.0800018310547,6233800
2017-10-11,195.57000732421875,196.22000122070312,193.80999755859375,194.9499969482422,194.9499969482422,6450200
2017-10-12,196.75,198.6199951171875,194.7100067138672,195.86000061035156,195.86000061035156,7753300
2017-10-13,199.6999969482422,200.82000732421875,197.19000244140625,199.49000549316406,199.49000549316406,12081300
2017-10-16,201.9499969482422,202.8300018310547,197.86000061035156,202.67999267578125,202.67999267578125,22105400
2017-10-17,200.11000061035156,204.3800048828125,197.77000427246094,199.47999572753906,199.47999572753906,23900100
2017-10-18,199.99000549316406,200.00999450683594,194.25,195.5399932861328,195.5399932861328,11198900
2017-10-19,193.00999450683594,195.25,191.16000366210938,195.1300048828125,195.1300048828125,7034600
2017-10-20,195.89999389648438,196.3800048828125,193.77000427246094,194.16000366210938,194.16000366210938,5995600
2017-10-23,194.1699981689453,194.89999389648438,191.02999877929688,192.47000122070312,192.47000122070312,6980000
2017-10-24,192.75,196.74000549316406,191.39999389648438,196.02000427246094,196.02000427246094,7069100
2017-10-25,195.3800048828125,197.05999755859375,193.00999450683594,193.77000427246094,193.77000427246094,5315300
2017-10-26,194.66000366210938,197.61000061035156,194.0800018310547,195.2100067138672,195.2100067138672,5185800
2017-10-27,197.1999969482422,200.64999389648438,196.22000122070312,199.5399932861328,199.5399932861328,8128600
2017-10-30,199.6199951171875,201.10000610351562,197.07000732421875,198.3699951171875,198.3699951171875,5439600
2017-10-31,198.2100067138672,198.58999633789062,195.22000122070312,196.42999267578125,196.42999267578125,5518600
2017-11-01,197.24000549316406,199.1999969482422,196.0,198.0,198.0,5017400
2017-11-02,197.4499969482422,199.44000244140625,197.08999633789062,199.32000732421875,199.32000732421875,3606300
2017-11-03,199.8000030517578,200.5500030517578,197.99000549316406,200.00999450683594,200.00999450683594,3678800
2017-11-06,200.0,202.47999572753906,198.08999633789062,200.1300048828125,200.1300048828125,5846600
2017-11-07,200.0,200.61000061035156,194.8000030517578,195.88999938964844,195.88999938964844,6468000
2017-11-08,196.0,197.08999633789062,194.74000549316406,196.44000244140625,196.44000244140625,4237400
2017-11-09,194.4600067138672,194.49000549316406,190.80999755859375,193.89999389648438,193.89999389648438,5979900
2017-11-10,191.61000061035156,192.58999633789062,189.5,192.02000427246094,192.02000427246094,6622200
2017-11-13,191.1199951171875,196.0500030517578,191.0,195.0800018310547,195.0800018310547,4607000
2017-11-14,193.63999938964844,195.8800048828125,193.0,195.7100067138672,195.7100067138672,3450500
2017-11-15,194.5399932861328,195.4199981689453,191.52999877929688,192.1199951171875,192.1199951171875,4203100
2017-11-16,194.3300018310547,197.6999969482422,193.75,195.50999450683594,195.50999450683594,5678400
2017-11-17,195.74000549316406,195.9499969482422,192.64999389648438,193.1999969482422,193.1999969482422,3906300
2017-11-20,193.3000030517578,194.32000732421875,191.89999389648438,194.10000610351562,194.10000610351562,3827500
2017-11-21,195.0399932861328,197.52000427246094,194.97000122070312,196.22999572753906,196.22999572753906,4787300
2017-11-22,196.5800018310547,196.75,193.6300048828125,196.32000732421875,196.32000732421875,5895400
2017-11-24,196.64999389648438,196.89999389648438,195.3300018310547,195.75,195.75,2160500
2017-11-27,195.55999755859375,195.85000610351562,194.0,195.0500030517578,195.0500030517578,3210100
2017-11-28,195.33999633789062,199.67999267578125,194.00999450683594,199.17999267578125,199.17999267578125,6981100
2017-11-29,198.91000366210938,199.02999877929688,184.32000732421875,188.14999389648438,188.14999389648438,14202700
2017-11-30,190.30999755859375,190.86000061035156,186.67999267578125,187.5800018310547,187.5800018310547,6630100
2017-12-01,186.99000549316406,189.8000030517578,185.0,186.82000732421875,186.82000732421875,6219500
2017-12-04,189.36000061035156,189.72000122070312,178.3800048828125,184.0399932861328,184.0399932861328,9069800
2017-12-05,183.5,188.13999938964844,181.19000244140625,184.2100067138672,184.2100067138672,5783700
2017-12-06,183.3800048828125,186.47999572753906,182.8800048828125,185.3000030517578,185.3000030517578,5490100
2017-12-07,185.7100067138672,187.33999633789062,183.22000122070312,185.1999969482422,185.1999969482422,4659500
2017-12-08,186.5,189.4199981689453,186.3000030517578,188.5399932861328,188.5399932861328,4987300
2017-12-11,187.85000610351562,189.4199981689453,185.91000366210938,186.22000122070312,186.22000122070312,5298600
2017-12-12,186.00999450683594,187.85000610351562,184.82000732421875,185.72999572753906,185.72999572753906,4265900
2017-12-13,186.10000610351562,188.69000244140625,185.41000366210938,187.86000061035156,187.86000061035156,4710000
2017-12-14,187.97999572753906,192.63999938964844,187.1999969482422,189.55999755859375,189.55999755859375,7792800
2017-12-15,189.61000061035156,191.42999267578125,188.00999450683594,190.1199951171875,190.1199951171875,7285600
2017-12-18,191.1999969482422,191.64999389648438,188.89999389648438,190.4199981689453,190.4199981689453,5011000
2017-12-19,190.17999267578125,190.3000030517578,185.75,187.02000427246094,187.02000427246094,7033000
2017-12-20,187.94000244140625,189.11000061035156,185.25999450683594,188.82000732421875,188.82000732421875,6545400
2017-12-21,189.44000244140625,190.9499969482422,187.5800018310547,188.6199951171875,188.6199951171875,4729800
2017-12-22,188.3300018310547,190.9499969482422,186.8000030517578,189.94000244140625,189.94000244140625,3878900
2017-12-26,189.77999877929688,189.94000244140625,186.39999389648438,187.75999450683594,187.75999450683594,3045700
2017-12-27,187.8000030517578,188.10000610351562,185.22000122070312,186.24000549316406,186.24000549316406,4002100
2017-12-28,187.17999267578125,194.49000549316406,186.85000610351562,192.7100067138672,192.7100067138672,10107400
2017-12-29,192.50999450683594,193.9499969482422,191.22000122070312,191.9600067138672,191.9600067138672,5187600
